raceId,driverId,stop,seconds,driverRef,forename,nationality,position,clase_pos
1006,822,1,23.478,bottas,Valtteri,Finnish,4.0,0
1006,825,1,23.723,kevin_magnussen,Kevin,Danish,9.0,0
1006,830,1,23.446,max_verstappen,Max,Dutch,5.0,0
1007,1,2,44.668,hamilton,Lewis,British,1.0,1
1007,8,1,22.017,raikkonen,Kimi,Finnish,3.0,1
1007,20,2,44.435,vettel,Sebastian,German,2.0,1
1007,807,1,23.037,hulkenberg,Nico,German,7.0,0
1007,815,1,23.755,perez,Sergio,Mexican,8.0,0
1007,817,1,22.022,ricciardo,Daniel,Australian,6.0,0
1007,822,3,68.504,bottas,Valtteri,Finnish,4.0,0
1007,825,1,22.39,kevin_magnussen,Kevin,Danish,9.0,0
1007,830,2,44.263,max_verstappen,Max,Dutch,5.0,0
1008,1,1,22.641,hamilton,Lewis,British,1.0,1
1008,4,2,56.799,alonso,Fernando,Spanish,10.0,0
1008,8,1,22.766,raikkonen,Kimi,Finnish,3.0,1
1008,20,2,45.234,vettel,Sebastian,German,2.0,1
1008,815,1,23.505,perez,Sergio,Mexican,8.0,0
1008,817,1,23.3,ricciardo,Daniel,Australian,6.0,0
1008,822,2,45.682,bottas,Valtteri,Finnish,4.0,0
1008,825,1,23.115,kevin_magnussen,Kevin,Danish,9.0,0
1008,830,1,23.432,max_verstappen,Max,Dutch,5.0,0
1009,1,1,21.283,hamilton,Lewis,British,1.0,1
1009,20,1,22.63,vettel,Sebastian,German,2.0,1
1009,815,1,22.112,perez,Sergio,Mexican,8.0,0
1009,817,1,21.061,ricciardo,Daniel,Australian,6.0,0
1009,822,2,42.889,bottas,Valtteri,Finnish,5.0,0
1009,825,1,21.587,kevin_magnussen,Kevin,Danish,9.0,0
1009,830,1,21.057,max_verstappen,Max,Dutch,4.0,0
1009,832,1,21.964,sainz,Carlos,Spanish,10.0,0
1010,1,1,21.515,hamilton,Lewis,British,2.0,1
1010,8,1,23.299,raikkonen,Kimi,Finnish,8.0,0
1010,20,1,21.995,vettel,Sebastian,German,4.0,0
1010,807,1,21.588,hulkenberg,Nico,German,7.0,0
1010,822,1,22.014,bottas,Valtteri,Finnish,1.0,1
1010,825,1,22.388,kevin_magnussen,Kevin,Danish,6.0,0
1010,826,1,22.086,kvyat,Daniil,Russian,10.0,0
1010,830,1,21.157,max_verstappen,Max,Dutch,3.0,1
1010,840,1,22.471,stroll,Lance,Canadian,9.0,0
1010,844,1,22.306,leclerc,Charles,Monegasque,5.0,0
1011,1,2,48.579,hamilton,Lewis,British,2.0,1
1011,8,2,51.268,raikkonen,Kimi,Finnish,6.0,0
1011,20,3,82.633,vettel,Sebastian,German,5.0,0
1011,807,2,50.751,hulkenberg,Nico,German,9.0,0
1011,822,2,49.298,bottas,Valtteri,Finnish,1.0,1
1011,825,2,50.93,kevin_magnussen,Kevin,Danish,8.0,0
1011,830,2,50.928,max_verstappen,Max,Dutch,3.0,1
1011,842,2,52.041,gasly,Pierre,French,10.0,0
1011,844,2,48.876,leclerc,Charles,Monegasque,4.0,0
1011,846,2,48.892,norris,Lando,British,7.0,0
1012,1,2,46.241,hamilton,Lewis,British,1.0,1
1012,8,1,23.888,raikkonen,Kimi,Finnish,7.0,0
1012,20,2,45.065,vettel,Sebastian,German,4.0,0
1012,807,1,24.107,hulkenberg,Nico,German,10.0,0
1012,822,2,46.279,bottas,Valtteri,Finnish,2.0,1
1012,825,2,47.347,kevin_magnussen,Kevin,Danish,9.0,0
1012,830,2,45.588,max_verstappen,Max,Dutch,3.0,1
1012,842,3,67.431,gasly,Pierre,French,6.0,0
1012,844,2,47.148,leclerc,Charles,Monegasque,5.0,0
1012,846,3,106.9,norris,Lando,British,8.0,0
1013,1,1,19.993,hamilton,Lewis,British,2.0,1
1013,8,1,21.401,raikkonen,Kimi,Finnish,8.0,0
1013,20,1,19.981,vettel,Sebastian,German,3.0,1
1013,815,1,20.939,perez,Sergio,Mexican,6.0,0
1013,822,1,20.006,bottas,Valtteri,Finnish,1.0,1
1013,825,2,40.977,kevin_magnussen,Kevin,Danish,10.0,0
1013,830,1,20.973,max_verstappen,Max,Dutch,4.0,0
1013,844,2,40.239,leclerc,Charles,Monegasque,5.0,0
1013,846,2,41.899,norris,Lando,British,9.0,0
1014,1,2,44.776,hamilton,Lewis,British,1.0,1
1014,8,2,44.891,raikkonen,Kimi,Finnish,9.0,0
1014,20,2,45.389,vettel,Sebastian,German,4.0,0
1014,815,2,45.677,perez,Sergio,Mexican,8.0,0
1014,822,2,44.052,bottas,Valtteri,Finnish,2.0,1
1014,825,2,45.017,kevin_magnussen,Kevin,Danish,7.0,0
1014,830,2,44.957,max_verstappen,Max,Dutch,3.0,1
1014,842,2,44.658,gasly,Pierre,French,6.0,0
1014,844,2,45.284,leclerc,Charles,Monegasque,5.0,0
1014,846,1,21.579,norris,Lando,British,10.0,0
1015,1,1,24.266,hamilton,Lewis,British,1.0,1
1015,8,1,26.299,raikkonen,Kimi,Finnish,10.0,0
1015,20,1,24.483,vettel,Sebastian,German,3.0,1
1015,815,1,28.463,perez,Sergio,Mexican,9.0,0
1015,822,2,49.806,bottas,Valtteri,Finnish,2.0,1
1015,825,1,25.419,kevin_magnussen,Kevin,Danish,8.0,0
1015,830,1,24.011,max_verstappen,Max,Dutch,4.0,0
1015,832,1,23.795,sainz,Carlos,Spanish,7.0,0
1015,842,2,48.019,gasly,Pierre,French,6.0,0
1015,844,2,51.669,leclerc,Charles,Monegasque,5.0,0
1016,1,1,23.662,hamilton,Lewis,British,1.0,1
1016,20,1,23.782,vettel,Sebastian,German,3.0,1
1016,815,1,24.076,perez,Sergio,Mexican,10.0,0
1016,817,1,23.927,ricciardo,Daniel,Australian,8.0,0
1016,822,2,47.45,bottas,Valtteri,Finnish,2.0,1
1016,825,1,24.381,kevin_magnussen,Kevin,Danish,9.0,0
1016,830,1,23.426,max_verstappen,Max,Dutch,4.0,0
1016,832,1,24.727,sainz,Carlos,Spanish,7.0,0
1016,842,1,23.485,gasly,Pierre,French,6.0,0
1016,844,1,23.732,leclerc,Charles,Monegasque,5.0,0
1017,1,1,30.186,hamilton,Lewis,British,1.0,1
1017,8,1,29.975,raikkonen,Kimi,Finnish,8.0,0
1017,20,2,60.512,vettel,Sebastian,German,3.0,1
1017,807,1,30.884,hulkenberg,Nico,German,10.0,0
1017,817,1,31.031,ricciardo,Daniel,Australian,9.0,0
1017,822,1,30.412,bottas,Valtteri,Finnish,2.0,1
1017,830,1,30.118,max_verstappen,Max,Dutch,4.0,0
1017,832,1,29.92,sainz,Carlos,Spanish,7.0,0
1017,842,1,30.228,gasly,Pierre,French,6.0,0
1017,844,1,30.203,leclerc,Charles,Monegasque,5.0,0
1018,1,1,30.067,hamilton,Lewis,British,1.0,1
1018,8,1,21.709,raikkonen,Kimi,Finnish,9.0,0
1018,20,2,47.487,vettel,Sebastian,German,4.0,0
1018,817,1,22.305,ricciardo,Daniel,Australian,10.0,0
1018,822,1,22.552,bottas,Valtteri,Finnish,2.0,1
1018,830,1,21.11,max_verstappen,Max,Dutch,3.0,1
1018,832,1,21.266,sainz,Carlos,Spanish,7.0,0
1018,842,1,22.239,gasly,Pierre,French,6.0,0
1018,844,1,21.878,leclerc,Charles,Monegasque,5.0,0
1018,846,1,21.547,norris,Lando,British,8.0,0
1019,1,1,28.905,hamilton,Lewis,British,1.0,1
1019,8,1,28.364,raikkonen,Kimi,Finnish,8.0,0
1019,20,2,66.489,vettel,Sebastian,German,4.0,0
1019,817,2,56.797,ricciardo,Daniel,Australian,10.0,0
1019,822,2,56.67,bottas,Valtteri,Finnish,2.0,1
1019,830,2,55.777,max_verstappen,Max,Dutch,3.0,1
1019,832,1,27.98,sainz,Carlos,Spanish,7.0,0
1019,842,1,27.905,gasly,Pierre,French,6.0,0
1019,844,2,56.906,leclerc,Charles,Monegasque,5.0,0
1019,846,2,56.194,norris,Lando,British,9.0,0
1020,1,6,178.866,hamilton,Lewis,British,1.0,1
1020,8,4,91.635,raikkonen,Kimi,Finnish,9.0,0
1020,20,5,103.762,vettel,Sebastian,German,4.0,0
1020,822,4,84.892,bottas,Valtteri,Finnish,2.0,1
1020,826,4,89.559,kvyat,Daniil,Russian,8.0,0
1020,830,5,101.859,max_verstappen,Max,Dutch,3.0,1
1020,832,3,64.038,sainz,Carlos,Spanish,7.0,0
1020,842,4,90.106,gasly,Pierre,French,6.0,0
1020,844,3,62.78,leclerc,Charles,Monegasque,5.0,0
1020,846,2,41.644,norris,Lando,British,10.0,0
1021,1,2,44.27,hamilton,Lewis,British,1.0,1
1021,8,1,22.205,raikkonen,Kimi,Finnish,8.0,0
1021,20,1,24.819,vettel,Sebastian,German,4.0,0
1021,822,2,55.072,bottas,Valtteri,Finnish,2.0,1
1021,826,1,23.002,kvyat,Daniil,Russian,9.0,0
1021,830,2,42.869,max_verstappen,Max,Dutch,3.0,1
1021,832,1,21.832,sainz,Carlos,Spanish,7.0,0
1021,842,1,22.104,gasly,Pierre,French,6.0,0
1021,844,1,21.575,leclerc,Charles,Monegasque,5.0,0
1021,846,1,26.066,norris,Lando,British,10.0,0
1022,1,1,23.497,hamilton,Lewis,British,1.0,1
1022,8,3,90.942,raikkonen,Kimi,Finnish,9.0,0
1022,20,2,45.649,vettel,Sebastian,German,4.0,0
1022,822,1,22.579,bottas,Valtteri,Finnish,2.0,1
1022,826,1,22.834,kvyat,Daniil,Russian,8.0,0
1022,832,1,59.291,sainz,Carlos,Spanish,7.0,0
1022,842,1,22.772,gasly,Pierre,French,6.0,0
1022,844,1,22.449,leclerc,Charles,Monegasque,5.0,0
1022,848,1,22.506,albon,Alexander,Thai,10.0,0
1023,1,2,47.643,hamilton,Lewis,British,1.0,1
1023,20,3,88.67,vettel,Sebastian,German,5.0,0
1023,817,1,24.32,ricciardo,Daniel,Australian,8.0,0
1023,822,1,23.7,bottas,Valtteri,Finnish,2.0,1
1023,826,1,24.479,kvyat,Daniil,Russian,10.0,0
1023,830,2,55.514,max_verstappen,Max,Dutch,3.0,1
1023,832,1,27.01,sainz,Carlos,Spanish,7.0,0
1023,842,1,24.363,gasly,Pierre,French,6.0,0
1023,844,1,23.833,leclerc,Charles,Monegasque,4.0,0
1023,848,1,29.83,albon,Alexander,Thai,9.0,0
1024,1,1,28.93,hamilton,Lewis,British,1.0,1
1024,20,1,29.384,vettel,Sebastian,German,5.0,0
1024,817,1,30.756,ricciardo,Daniel,Australian,9.0,0
1024,822,1,29.234,bottas,Valtteri,Finnish,2.0,1
1024,826,2,63.51,kvyat,Daniil,Russian,10.0,0
1024,830,1,28.846,max_verstappen,Max,Dutch,4.0,0
1024,832,2,30.623,sainz,Carlos,Spanish,7.0,0
1024,842,1,32.482,gasly,Pierre,French,6.0,0
1024,844,1,29.168,leclerc,Charles,Monegasque,3.0,1
1024,848,1,28.606,albon,Alexander,Thai,8.0,0
1025,1,1,29.751,hamilton,Lewis,British,1.0,1
1025,20,1,29.86,vettel,Sebastian,German,5.0,0
1025,817,1,36.031,ricciardo,Daniel,Australian,10.0,0
1025,822,1,29.436,bottas,Valtteri,Finnish,2.0,1
1025,830,1,29.978,max_verstappen,Max,Dutch,4.0,0
1025,832,1,30.103,sainz,Carlos,Spanish,7.0,0
1025,842,1,29.935,gasly,Pierre,French,6.0,0
1025,844,2,58.949,leclerc,Charles,Monegasque,3.0,1
1025,846,1,29.29,norris,Lando,British,9.0,0
1025,848,1,29.854,albon,Alexander,Thai,8.0,0
1026,1,2,47.173,hamilton,Lewis,British,1.0,1
1026,20,2,47.245,vettel,Sebastian,German,5.0,0
1026,815,2,46.181,perez,Sergio,Mexican,9.0,0
1026,822,2,46.157,bottas,Valtteri,Finnish,2.0,1
1026,832,1,23.476,sainz,Carlos,Spanish,6.0,0
1026,842,1,23.18,gasly,Pierre,French,7.0,0
1026,844,3,77.362,leclerc,Charles,Monegasque,3.0,1
1026,846,2,49.296,norris,Lando,British,10.0,0
1026,848,2,46.655,albon,Alexander,Thai,8.0,0
1027,1,1,22.269,hamilton,Lewis,British,1.0,1
1027,20,1,21.862,vettel,Sebastian,German,4.0,0
1027,815,1,22.357,perez,Sergio,Mexican,9.0,0
1027,817,1,22.345,ricciardo,Daniel,Australian,10.0,0
1027,822,1,22.179,bottas,Valtteri,Finnish,2.0,1
1027,830,1,24.493,max_verstappen,Max,Dutch,5.0,0
1027,832,2,44.42,sainz,Carlos,Spanish,7.0,0
1027,842,2,45.307,gasly,Pierre,French,6.0,0
1027,844,2,47.788,leclerc,Charles,Monegasque,3.0,1
1027,848,2,44.195,albon,Alexander,Thai,8.0,0
1028,1,1,23.943,hamilton,Lewis,British,1.0,1
1028,815,1,24.207,perez,Sergio,Mexican,10.0,0
1028,817,1,23.751,ricciardo,Daniel,Australian,9.0,0
1028,822,2,47.97,bottas,Valtteri,Finnish,2.0,1
1028,830,2,47.16,max_verstappen,Max,Dutch,4.0,0
1028,832,1,24.784,sainz,Carlos,Spanish,7.0,0
1028,842,2,48.455,gasly,Pierre,French,8.0,0
1028,844,2,53.001,leclerc,Charles,Monegasque,3.0,1
1028,848,3,81.018,albon,Alexander,Thai,6.0,0
1029,1,3,69.03,hamilton,Lewis,British,1.0,1
1029,20,2,46.177,vettel,Sebastian,German,5.0,0
1029,815,2,46.221,perez,Sergio,Mexican,10.0,0
1029,817,2,60.251,ricciardo,Daniel,Australian,9.0,0
1029,822,2,46.358,bottas,Valtteri,Finnish,2.0,1
1029,830,3,68.068,max_verstappen,Max,Dutch,3.0,1
1029,832,1,22.77,sainz,Carlos,Spanish,7.0,0
1029,842,2,46.506,gasly,Pierre,French,6.0,0
1029,844,2,46.008,leclerc,Charles,Monegasque,4.0,0
1029,848,2,46.144,albon,Alexander,Thai,8.0,0
1030,1,1,22.178,hamilton,Lewis,British,1.0,1
1030,20,2,47.629,vettel,Sebastian,German,5.0,0
1030,815,1,22.23,perez,Sergio,Mexican,10.0,0
1030,817,2,43.528,ricciardo,Daniel,Australian,9.0,0
1030,822,1,21.145,bottas,Valtteri,Finnish,2.0,1
1030,830,1,21.023,max_verstappen,Max,Dutch,3.0,1
1030,832,2,43.394,sainz,Carlos,Spanish,6.0,0
1030,844,2,42.971,leclerc,Charles,Monegasque,4.0,0
1030,848,1,22.028,albon,Alexander,Thai,8.0,0
1031,1,2,38.215,hamilton,Lewis,British,4.0,0
1031,20,3,64.299,vettel,Sebastian,German,10.0,0
1031,815,2,38.929,perez,Sergio,Mexican,6.0,0
1031,822,2,38.344,bottas,Valtteri,Finnish,1.0,1
1031,832,3,65.696,sainz,Carlos,Spanish,5.0,0
1031,839,2,41.309,ocon,Esteban,French,8.0,0
1031,841,3,66.137,giovinazzi,Antonio,Italian,9.0,0
1031,842,2,42.377,gasly,Pierre,French,7.0,0
1031,844,3,63.476,leclerc,Charles,Monegasque,2.0,1
1031,846,3,63.721,norris,Lando,British,3.0,1
1032,1,1,21.729,hamilton,Lewis,British,2.0,1
1032,815,1,22.761,perez,Sergio,Mexican,5.0,0
1032,822,1,21.376,bottas,Valtteri,Finnish,1.0,1
1032,830,2,42.028,max_verstappen,Max,Dutch,6.0,0
1032,832,2,47.856,sainz,Carlos,Spanish,7.0,0
1032,840,1,22.118,stroll,Lance,Canadian,10.0,0
1032,842,2,44.23,gasly,Pierre,French,9.0,0
1032,844,1,39.715,leclerc,Charles,Monegasque,4.0,0
1032,846,1,22.406,norris,Lando,British,3.0,1
1032,848,1,21.505,albon,Alexander,Thai,8.0,0
1033,1,3,67.01,hamilton,Lewis,British,1.0,1
1033,20,2,50.166,vettel,Sebastian,German,10.0,0
1033,815,2,45.314,perez,Sergio,Mexican,6.0,0
1033,822,3,65.122,bottas,Valtteri,Finnish,2.0,1
1033,830,2,42.797,max_verstappen,Max,Dutch,3.0,1
1033,832,2,49.569,sainz,Carlos,Spanish,9.0,0
1033,840,3,67.672,stroll,Lance,Canadian,8.0,0
1033,844,2,44.83,leclerc,Charles,Monegasque,7.0,0
1033,846,2,45.754,norris,Lando,British,4.0,0
1033,848,2,45.22,albon,Alexander,Thai,5.0,0
1034,1,1,28.805,hamilton,Lewis,British,1.0,1
1034,817,1,29.559,ricciardo,Daniel,Australian,9.0,0
1034,822,2,64.173,bottas,Valtteri,Finnish,2.0,1
1034,830,2,56.481,max_verstappen,Max,Dutch,3.0,1
1034,832,2,64.765,sainz,Carlos,Spanish,10.0,0
1034,840,1,28.716,stroll,Lance,Canadian,8.0,0
1034,844,1,29.52,leclerc,Charles,Monegasque,5.0,0
1034,846,1,30.289,norris,Lando,British,4.0,0
1034,848,2,62.142,albon,Alexander,Thai,6.0,0
1035,1,2,57.808,hamilton,Lewis,British,1.0,1
1035,817,3,84.811,ricciardo,Daniel,Australian,9.0,0
1035,822,2,56.596,bottas,Valtteri,Finnish,3.0,1
1035,830,2,58.101,max_verstappen,Max,Dutch,2.0,1
1035,839,1,28.093,ocon,Esteban,French,10.0,0
1035,840,2,56.209,stroll,Lance,Canadian,7.0,0
1035,844,1,29.419,leclerc,Charles,Monegasque,4.0,0
1035,846,2,56.823,norris,Lando,British,5.0,0
1035,848,2,56.275,albon,Alexander,Thai,6.0,0
1036,1,2,45.23,hamilton,Lewis,British,1.0,1
1036,815,1,22.641,perez,Sergio,Mexican,8.0,0
1036,817,1,21.837,ricciardo,Daniel,Australian,10.0,0
1036,822,3,67.06,bottas,Valtteri,Finnish,3.0,1
1036,830,2,43.133,max_verstappen,Max,Dutch,2.0,1
1036,832,2,44.244,sainz,Carlos,Spanish,9.0,0
1036,840,2,44.739,stroll,Lance,Canadian,5.0,0
1036,844,1,22.274,leclerc,Charles,Monegasque,4.0,0
1036,846,2,43.86,norris,Lando,British,7.0,0
1036,848,2,43.467,albon,Alexander,Thai,6.0,0
1037,1,1,23.298,hamilton,Lewis,British,1.0,1
1037,815,1,23.175,perez,Sergio,Mexican,9.0,0
1037,817,1,23.586,ricciardo,Daniel,Australian,8.0,0
1037,822,1,25.548,bottas,Valtteri,Finnish,3.0,1
1037,830,1,23.314,max_verstappen,Max,Dutch,2.0,1
1037,839,1,24.305,ocon,Esteban,French,10.0,0
1037,840,1,23.689,stroll,Lance,Canadian,7.0,0
1037,844,2,55.778,leclerc,Charles,Monegasque,5.0,0
1037,846,1,23.046,norris,Lando,British,6.0,0
1037,848,1,22.738,albon,Alexander,Thai,4.0,0
1038,1,3,1573.178,hamilton,Lewis,British,1.0,1
1038,817,2,1549.135,ricciardo,Daniel,Australian,10.0,0
1038,822,2,1546.674,bottas,Valtteri,Finnish,2.0,1
1038,830,2,1548.945,max_verstappen,Max,Dutch,3.0,1
1038,832,2,1546.767,sainz,Carlos,Spanish,9.0,0
1038,840,1,1517.308,stroll,Lance,Canadian,4.0,0
1038,842,2,1543.975,gasly,Pierre,French,8.0,0
1038,844,1,24.344,leclerc,Charles,Monegasque,7.0,0
1038,846,2,1546.621,norris,Lando,British,5.0,0
1038,848,2,1557.908,albon,Alexander,Thai,6.0,0
1039,1,5,2800.388,hamilton,Lewis,British,1.0,1
1039,815,5,2804.88,perez,Sergio,Mexican,9.0,0
1039,817,5,2804.005,ricciardo,Daniel,Australian,7.0,0
1039,822,5,2802.282,bottas,Valtteri,Finnish,2.0,1
1039,840,3,1480.049,stroll,Lance,Canadian,6.0,0
1039,844,5,2786.368,leclerc,Charles,Monegasque,8.0,0
1039,846,5,2805.287,norris,Lando,British,4.0,0
1039,848,5,2803.954,albon,Alexander,Thai,5.0,0
1040,1,1,41.352,hamilton,Lewis,British,1.0,1
1040,815,1,29.602,perez,Sergio,Mexican,9.0,0
1040,817,1,30.112,ricciardo,Daniel,Australian,6.0,0
1040,822,1,29.75,bottas,Valtteri,Finnish,2.0,1
1040,830,1,28.748,max_verstappen,Max,Dutch,3.0,1
1040,842,2,59.179,gasly,Pierre,French,10.0,0
1040,844,1,30.261,leclerc,Charles,Monegasque,7.0,0
1040,846,2,68.476,norris,Lando,British,4.0,0
1040,848,2,60.322,albon,Alexander,Thai,5.0,0
1041,1,2,47.163,hamilton,Lewis,British,1.0,1
1041,815,2,45.492,perez,Sergio,Mexican,5.0,0
1041,817,2,44.689,ricciardo,Daniel,Australian,4.0,0
1041,822,1,22.625,bottas,Valtteri,Finnish,2.0,1
1041,830,2,44.674,max_verstappen,Max,Dutch,3.0,1
1041,842,2,45.542,gasly,Pierre,French,10.0,0
1041,844,2,45.671,leclerc,Charles,Monegasque,8.0,0
1041,846,1,21.991,norris,Lando,British,6.0,0
1041,848,1,23.562,albon,Alexander,Thai,7.0,0
1042,1,1,27.162,hamilton,Lewis,British,1.0,1
1042,815,2,52.812,perez,Sergio,Mexican,6.0,0
1042,817,1,26.999,ricciardo,Daniel,Australian,4.0,0
1042,822,1,26.512,bottas,Valtteri,Finnish,2.0,1
1042,830,1,26.394,max_verstappen,Max,Dutch,3.0,1
1042,832,1,27.299,sainz,Carlos,Spanish,10.0,0
1042,842,1,27.204,gasly,Pierre,French,9.0,0
1042,844,1,26.94,leclerc,Charles,Monegasque,5.0,0
1042,846,2,62.557,norris,Lando,British,7.0,0
1042,848,2,52.169,albon,Alexander,Thai,8.0,0
1043,1,2,61.307,hamilton,Lewis,British,1.0,1
1043,815,2,60.54,perez,Sergio,Mexican,6.0,0
1043,817,1,30.204,ricciardo,Daniel,Australian,4.0,0
1043,822,2,59.729,bottas,Valtteri,Finnish,2.0,1
1043,830,1,29.427,max_verstappen,Max,Dutch,3.0,1
1043,832,2,60.564,sainz,Carlos,Spanish,8.0,0
1043,844,1,30.243,leclerc,Charles,Monegasque,5.0,0
1043,846,2,59.886,norris,Lando,British,7.0,0
1043,848,2,59.322,albon,Alexander,Thai,9.0,0
1044,1,1,23.86,hamilton,Lewis,British,1.0,1
1044,815,1,25.163,perez,Sergio,Mexican,4.0,0
1044,817,2,46.678,ricciardo,Daniel,Australian,6.0,0
1044,822,2,46.251,bottas,Valtteri,Finnish,2.0,1
1044,830,3,69.561,max_verstappen,Max,Dutch,3.0,1
1044,832,2,47.447,sainz,Carlos,Spanish,7.0,0
1044,842,2,46.957,gasly,Pierre,French,10.0,0
1044,844,2,47.962,leclerc,Charles,Monegasque,5.0,0
1044,846,2,46.37,norris,Lando,British,8.0,0
1044,848,2,45.092,albon,Alexander,Thai,9.0,0
1045,1,3,1212.385,hamilton,Lewis,British,1.0,1
1045,815,3,1212.348,perez,Sergio,Mexican,5.0,0
1045,817,3,1209.156,ricciardo,Daniel,Australian,4.0,0
1045,822,4,1233.55,bottas,Valtteri,Finnish,2.0,1
1045,830,4,1240.007,max_verstappen,Max,Dutch,3.0,1
1045,832,3,1207.304,sainz,Carlos,Spanish,8.0,0
1045,842,2,1184.867,gasly,Pierre,French,10.0,0
1045,844,3,1204.309,leclerc,Charles,Monegasque,6.0,0
1045,846,3,1203.243,norris,Lando,British,7.0,0
1045,848,3,1209.627,albon,Alexander,Thai,9.0,0
1046,815,2,48.721,perez,Sergio,Mexican,4.0,0
1046,817,2,49.169,ricciardo,Daniel,Australian,5.0,0
1046,822,2,77.426,bottas,Valtteri,Finnish,2.0,1
1046,832,2,49.015,sainz,Carlos,Spanish,7.0,0
1046,840,1,24.684,stroll,Lance,Canadian,10.0,0
1046,846,2,49.13,norris,Lando,British,9.0,0
1046,848,2,47.519,albon,Alexander,Thai,8.0,0
1047,1,1,22.406,hamilton,Lewis,British,1.0,1
1047,817,1,22.123,ricciardo,Daniel,Australian,5.0,0
1047,822,1,21.587,bottas,Valtteri,Finnish,2.0,1
1047,830,1,21.289,max_verstappen,Max,Dutch,3.0,1
1047,832,1,22.14,sainz,Carlos,Spanish,6.0,0
1047,842,1,22.0,gasly,Pierre,French,10.0,0
1047,844,1,22.178,leclerc,Charles,Monegasque,8.0,0
1047,846,1,21.84,norris,Lando,British,9.0,0
1047,848,1,21.508,albon,Alexander,Thai,7.0,0
1051,1,2,50.616,hamilton,Lewis,British,2.0,1
1051,4,1,25.991,alonso,Fernando,Spanish,10.0,0
1051,815,2,50.839,perez,Sergio,Mexican,4.0,0
1051,817,1,25.562,ricciardo,Daniel,Australian,8.0,0
1051,822,1,36.341,bottas,Valtteri,Finnish,3.0,1
1051,830,3,75.94,max_verstappen,Max,Dutch,1.0,1
1051,832,1,25.639,sainz,Carlos,Spanish,7.0,0
1051,842,2,51.739,gasly,Pierre,French,9.0,0
1051,844,1,25.799,leclerc,Charles,Monegasque,6.0,0
1051,846,2,51.871,norris,Lando,British,5.0,0
1052,1,2,48.915,hamilton,Lewis,British,1.0,1
1052,815,3,72.289,perez,Sergio,Mexican,5.0,0
1052,817,2,49.343,ricciardo,Daniel,Australian,7.0,0
1052,822,3,81.725,bottas,Valtteri,Finnish,3.0,1
1052,830,2,48.615,max_verstappen,Max,Dutch,2.0,1
1052,832,2,48.694,sainz,Carlos,Spanish,8.0,0
1052,840,2,50.409,stroll,Lance,Canadian,10.0,0
1052,844,2,49.101,leclerc,Charles,Monegasque,6.0,0
1052,846,2,50.539,norris,Lando,British,4.0,0
1052,852,2,49.374,tsunoda,Yuki,Japanese,9.0,0
1053,1,4,1630.911,hamilton,Lewis,British,1.0,1
1053,815,2,1625.766,perez,Sergio,Mexican,8.0,0
1053,817,2,1609.167,ricciardo,Daniel,Australian,7.0,0
1053,822,1,30.167,bottas,Valtteri,Finnish,5.0,0
1053,830,2,1651.17,max_verstappen,Max,Dutch,2.0,1
1053,832,2,1613.067,sainz,Carlos,Spanish,6.0,0
1053,840,3,1588.618,stroll,Lance,Canadian,10.0,0
1053,842,4,1572.967,gasly,Pierre,French,9.0,0
1053,844,2,1640.486,leclerc,Charles,Monegasque,4.0,0
1053,846,2,1615.607,norris,Lando,British,3.0,1
1054,1,3,71.497,hamilton,Lewis,British,1.0,1
1054,815,3,70.597,perez,Sergio,Mexican,6.0,0
1054,817,3,72.959,ricciardo,Daniel,Australian,7.0,0
1054,822,4,96.96,bottas,Valtteri,Finnish,4.0,0
1054,830,4,97.884,max_verstappen,Max,Dutch,2.0,1
1054,832,3,70.165,sainz,Carlos,Spanish,8.0,0
1054,839,3,70.548,ocon,Esteban,French,9.0,0
1054,842,3,69.844,gasly,Pierre,French,10.0,0
1054,844,3,70.992,leclerc,Charles,Monegasque,5.0,0
1054,846,3,70.91,norris,Lando,British,3.0,1
1055,1,2,44.298,hamilton,Lewis,British,1.0,1
1055,815,2,43.727,perez,Sergio,Mexican,6.0,0
1055,817,2,44.168,ricciardo,Daniel,Australian,7.0,0
1055,822,2,43.949,bottas,Valtteri,Finnish,3.0,1
1055,830,2,45.157,max_verstappen,Max,Dutch,2.0,1
1055,832,2,43.635,sainz,Carlos,Spanish,8.0,0
1055,839,1,22.798,ocon,Esteban,French,9.0,0
1055,842,2,54.107,gasly,Pierre,French,10.0,0
1055,844,2,43.905,leclerc,Charles,Monegasque,5.0,0
1055,846,2,44.331,norris,Lando,British,4.0,0
1056,1,2,48.027,hamilton,Lewis,British,2.0,1
1056,815,1,24.548,perez,Sergio,Mexican,5.0,0
1056,817,1,24.715,ricciardo,Daniel,Australian,8.0,0
1056,830,1,23.746,max_verstappen,Max,Dutch,1.0,1
1056,832,1,24.15,sainz,Carlos,Spanish,7.0,0
1056,839,1,23.935,ocon,Esteban,French,10.0,0
1056,842,1,24.428,gasly,Pierre,French,9.0,0
1056,846,1,23.874,norris,Lando,British,3.0,1
1057,1,3,2038.825,hamilton,Lewis,British,2.0,1
1057,20,3,2035.202,vettel,Sebastian,German,9.0,0
1057,815,3,2035.617,perez,Sergio,Mexican,3.0,1
1057,817,3,2050.239,ricciardo,Daniel,Australian,10.0,0
1057,822,3,2076.931,bottas,Valtteri,Finnish,6.0,0
1057,830,1,19.769,max_verstappen,Max,Dutch,1.0,1
1057,832,3,2047.907,sainz,Carlos,Spanish,7.0,0
